Scenario,Perturbation,Latency,Count,Tick
GroupCommunication,"('station2', 0)",103.4753421874397,17.92,45.56
GroupCommunication,"('station2', 1)",96.3422184522536,18.4,145.52
GroupCommunication,"('station2', 2)",104.16827464949911,18.4,245.52
GroupCommunication,"('station2', 3)",71.71226295968133,17.56,345.52
GroupCommunication,"('station2', 4)",47.243298713498405,17,445.52
GroupCommunication,"('station2', 5)",47.64036564294951,16.92,545.52
GroupCommunication,"('station2', 6)",45.777761887751055,17.2,645.52
GroupCommunication,"('station2', 7)",47.94294278133288,17.04,745.52
GroupCommunication,"('station2', 8)",47.15144721031051,17.64,845.52
GroupCommunication,"('station2', 9)",46.79726757590536,17.12,945.52
GroupCommunication,"('station2', 10)",49.60684405687192,16.04,1045.52
GroupCommunication,"('station2', 11)",46.95031016266155,16.16,1145.52
GroupCommunication,"('station2', 12)",46.6234944304062,16.84,1245.52
GroupCommunication,"('station2', 13)",49.52318005833176,16.68,1345.52
GroupCommunication,"('station2', 14)",49.022433782935316,15.84,1445.52
GroupCommunication,"('station2', 15)",48.730908207547536,17.08,1545.52
GroupCommunication,"('station2', 16)",49.43730766880478,15.84,1645.52
GroupCommunication,"('station2', 17)",47.46512270595351,17.84,1745.52
GroupCommunication,"('station2', 18)",48.872727449365236,16.96,1845.52
GroupCommunication,"('station2', 19)",28.0189592041945,9.52,1945.52
GroupCommunication,"('station4', 0)",98.64026211971724,17.52,48.0
GroupCommunication,"('station4', 1)",115.37487594826914,17.28,148.0
GroupCommunication,"('station4', 2)",148.53653415369124,18.16,248.0
GroupCommunication,"('station4', 3)",110.42348805911337,17.6,348.0
GroupCommunication,"('station4', 4)",48.216215763193155,16.84,448.0
GroupCommunication,"('station4', 5)",48.68134910055618,15.96,548.0
GroupCommunication,"('station4', 6)",48.34134512562713,16.52,648.0
GroupCommunication,"('station4', 7)",49.8240622679395,16.12,748.0
GroupCommunication,"('station4', 8)",48.90644369419635,16.28,848.0
GroupCommunication,"('station4', 9)",48.65923438398845,15.68,948.0
GroupCommunication,"('station4', 10)",48.40102289252153,16.32,1048.0
GroupCommunication,"('station4', 11)",49.48877256733636,16.4,1148.0
GroupCommunication,"('station4', 12)",48.35109770717756,16.52,1248.0
GroupCommunication,"('station4', 13)",48.42194491928406,16.16,1348.0
GroupCommunication,"('station4', 14)",48.869743121231664,16.32,1448.0
GroupCommunication,"('station4', 15)",49.211289437182224,16.48,1548.0
GroupCommunication,"('station4', 16)",48.580102171457405,17.4,1648.0
GroupCommunication,"('station4', 17)",48.57423668288158,17.52,1748.0
GroupCommunication,"('station4', 18)",49.295271971630775,14.6,1848.0
GroupCommunication,"('station4', 19)",28.149080553433507,9.28,1948.0
GroupCommunication,"('station0', 0)",71.80838835055553,17.8,43.88
GroupCommunication,"('station0', 1)",70.01676666579608,16.88,143.88
GroupCommunication,"('station0', 2)",66.11910288116783,18.04,243.88
GroupCommunication,"('station0', 3)",72.08615895971933,16.32,343.88
GroupCommunication,"('station0', 4)",38.79088060168246,17.24,443.88
GroupCommunication,"('station0', 5)",38.62810936260163,17.68,543.88
GroupCommunication,"('station0', 6)",39.732910085052616,18.88,643.88
GroupCommunication,"('station0', 7)",39.18838682954472,16.6,743.88
GroupCommunication,"('station0', 8)",41.2883291557383,17.48,843.88
GroupCommunication,"('station0', 9)",37.44228479451779,17.32,943.88
GroupCommunication,"('station0', 10)",38.39640005408959,18.28,1043.88
GroupCommunication,"('station0', 11)",39.288053106576946,18.24,1143.88
GroupCommunication,"('station0', 12)",38.99767703081234,16.24,1243.88
GroupCommunication,"('station0', 13)",38.33536374306809,16.96,1343.88
GroupCommunication,"('station0', 14)",39.36876881996124,16.8,1443.88
GroupCommunication,"('station0', 15)",38.363837935885904,16.36,1543.88
GroupCommunication,"('station0', 16)",38.60648113465482,19.4,1643.88
GroupCommunication,"('station0', 17)",39.54436071599539,18.4,1743.88
GroupCommunication,"('station0', 18)",38.72850913603084,17.96,1843.88
GroupCommunication,"('station0', 19)",26.972748698669747,11.24,1943.88
GroupCommunication,"('station2', 20)",0,0,2000.0
DynamicNetwork,"('station2', 0)",41.20572677070828,50.12,50.52
DynamicNetwork,"('station2', 1)",41.139765346138454,50.12,150.52
DynamicNetwork,"('station2', 2)",41.27093589435774,50,250.52
DynamicNetwork,"('station2', 3)",41.04889503801521,49.88,350.52
DynamicNetwork,"('station2', 4)",41.12646106442577,49.88,450.52
DynamicNetwork,"('station2', 5)",41.438585114045615,50,550.52
DynamicNetwork,"('station2', 6)",41.38394578138948,49.96,650.52
DynamicNetwork,"('station2', 7)",41.216219287715084,49.88,750.52
DynamicNetwork,"('station2', 8)",41.326630828501614,49.72,850.52
DynamicNetwork,"('station2', 9)",41.54827007280816,49.68,950.52
DynamicNetwork,"('station2', 10)",41.23310757741876,49.76,1050.52
DynamicNetwork,"('station2', 11)",41.0921892277746,49.68,1150.52
DynamicNetwork,"('station2', 12)",41.18043359745789,49.68,1250.52
DynamicNetwork,"('station2', 13)",41.38727462665738,49.84,1350.52
DynamicNetwork,"('station2', 14)",41.24236119239841,49.64,1450.52
DynamicNetwork,"('station2', 15)",41.27356934133538,49.56,1550.52
DynamicNetwork,"('station2', 16)",41.362391416510064,49.56,1650.52
DynamicNetwork,"('station2', 17)",41.28614359427447,49.44,1750.52
DynamicNetwork,"('station2', 18)",41.295447241809995,49.4,1850.52
DynamicNetwork,"('station2', 19)",25.727851462506397,28.64,1950.52
DynamicNetwork,"('station4', 0)",42.780644097639055,50.12,48.72
DynamicNetwork,"('station4', 1)",42.74639487795118,50.08,148.72
DynamicNetwork,"('station4', 2)",42.6527206482593,49.92,248.72
DynamicNetwork,"('station4', 3)",42.726693557422976,49.92,348.72
DynamicNetwork,"('station4', 4)",42.79242272909163,49.88,448.72
DynamicNetwork,"('station4', 5)",42.96894413765507,49.96,548.72
DynamicNetwork,"('station4', 6)",42.908309751592945,50,648.72
DynamicNetwork,"('station4', 7)",42.86553181272509,49.88,748.72
DynamicNetwork,"('station4', 8)",42.71683229376857,49.76,848.72
DynamicNetwork,"('station4', 9)",43.23905328265512,49.8,948.72
DynamicNetwork,"('station4', 10)",42.78050110062489,49.68,1048.72
DynamicNetwork,"('station4', 11)",43.08238360383091,49.68,1148.72
DynamicNetwork,"('station4', 12)",42.85321128686428,49.76,1248.72
DynamicNetwork,"('station4', 13)",42.77479667769635,49.8,1348.72
DynamicNetwork,"('station4', 14)",42.60819020706665,49.68,1448.72
DynamicNetwork,"('station4', 15)",42.91933150993804,49.56,1548.72
DynamicNetwork,"('station4', 16)",42.959356334451655,49.6,1648.72
DynamicNetwork,"('station4', 17)",43.04801740134232,49.44,1748.72
DynamicNetwork,"('station4', 18)",42.99739162227607,49.4,1848.72
DynamicNetwork,"('station4', 19)",28.92031971439603,28.8,1948.72
DynamicNetwork,"('station3', 0)",37.513195038015205,50.08,44.52
DynamicNetwork,"('station3', 1)",37.63818327330932,50.12,144.52
DynamicNetwork,"('station3', 2)",37.484452981192476,50.04,244.52
DynamicNetwork,"('station3', 3)",37.49872765106042,49.92,344.52
DynamicNetwork,"('station3', 4)",37.855011124449774,49.92,444.52
DynamicNetwork,"('station3', 5)",37.74850784313725,49.92,544.52
DynamicNetwork,"('station3', 6)",37.698207399883024,50.04,644.52
DynamicNetwork,"('station3', 7)",37.79450364145658,49.84,744.52
DynamicNetwork,"('station3', 8)",37.786315886354544,49.76,844.52
DynamicNetwork,"('station3', 9)",37.9768300877798,49.72,944.52
DynamicNetwork,"('station3', 10)",37.60281162409317,49.72,1044.52
DynamicNetwork,"('station3', 11)",37.84746823124271,49.72,1144.52
DynamicNetwork,"('station3', 12)",37.61010364786622,49.72,1244.52
DynamicNetwork,"('station3', 13)",37.893726171297786,49.76,1344.52
DynamicNetwork,"('station3', 14)",37.4256834431463,49.72,1444.52
DynamicNetwork,"('station3', 15)",37.76690895368876,49.64,1544.52
DynamicNetwork,"('station3', 16)",37.641432295966226,49.56,1644.52
DynamicNetwork,"('station3', 17)",37.768462670668626,49.48,1744.52
DynamicNetwork,"('station3', 18)",37.73117240130392,49.36,1844.52
DynamicNetwork,"('station3', 19)",27.383189916886977,34.28,1944.52
DynamicNetwork,"('station1', 0)",27.024815046018407,50.12,47.48
DynamicNetwork,"('station1', 1)",26.828801600640258,50.08,147.48
DynamicNetwork,"('station1', 2)",26.98030860344138,50.04,247.48
DynamicNetwork,"('station1', 3)",26.891837494998004,49.96,347.48
DynamicNetwork,"('station1', 4)",26.99727835134054,49.84,447.48
DynamicNetwork,"('station1', 5)",27.016600775694897,49.92,547.48
DynamicNetwork,"('station1', 6)",26.95097583033214,49.92,647.48
DynamicNetwork,"('station1', 7)",27.118923569427775,49.92,747.48
DynamicNetwork,"('station1', 8)",26.94946390556223,49.72,847.48
DynamicNetwork,"('station1', 9)",27.167187549913596,49.72,947.48
DynamicNetwork,"('station1', 10)",27.07432402388123,49.68,1047.48
DynamicNetwork,"('station1', 11)",26.92781822085721,49.72,1147.48
DynamicNetwork,"('station1', 12)",26.89404237378615,49.68,1247.48
DynamicNetwork,"('station1', 13)",27.1510332058919,49.8,1347.48
DynamicNetwork,"('station1', 14)",27.107436541759824,49.72,1447.48
DynamicNetwork,"('station1', 15)",26.95876989402054,49.56,1547.48
DynamicNetwork,"('station1', 16)",27.22339538451497,49.6,1647.48
DynamicNetwork,"('station1', 17)",26.729951172916728,49.52,1747.48
DynamicNetwork,"('station1', 18)",27.06841693502276,49.4,1847.48
DynamicNetwork,"('station1', 19)",21.27047547263267,37.24,1947.48
DynamicNetwork,"('station0', 0)",34.03906650660264,50.12,41.8
DynamicNetwork,"('station0', 1)",33.872698839535815,50.12,141.72
DynamicNetwork,"('station0', 2)",33.65920416166466,49.96,241.72
DynamicNetwork,"('station0', 3)",34.129234853941576,49.96,341.72
DynamicNetwork,"('station0', 4)",33.787386314525804,49.88,441.72
DynamicNetwork,"('station0', 5)",34.08780270877582,50,541.72
DynamicNetwork,"('station0', 6)",33.86374845938374,49.96,641.72
DynamicNetwork,"('station0', 7)",33.997837494997995,49.88,741.72
DynamicNetwork,"('station0', 8)",33.98569779911964,49.72,841.72
DynamicNetwork,"('station0', 9)",34.18164505121197,49.76,941.72
DynamicNetwork,"('station0', 10)",34.26100772867959,49.72,1041.72
DynamicNetwork,"('station0', 11)",33.917759516540464,49.72,1141.72
DynamicNetwork,"('station0', 12)",33.85178340052199,49.64,1241.72
DynamicNetwork,"('station0', 13)",34.11010328792,49.84,1341.72
DynamicNetwork,"('station0', 14)",34.05284908968497,49.72,1441.72
DynamicNetwork,"('station0', 15)",33.90201036073274,49.6,1541.72
DynamicNetwork,"('station0', 16)",34.18065754483644,49.56,1641.72
DynamicNetwork,"('station0', 17)",33.79180913154431,49.48,1741.72
DynamicNetwork,"('station0', 18)",33.984972749409245,49.4,1841.72
DynamicNetwork,"('station0', 19)",26.060138142100122,36.6,1941.72
DynamicNetwork,"('station0', 20)",0,0,2000.0
