Scenario,Perturbation,Latency,Count,Tick
PrivacyPreserving,"('station0', 9)",37.84,1,959.12
PrivacyPreserving,"('station0', 10)",30.04,1,1059.12
PrivacyPreserving,"('station0', 11)",38.6,1,1159.12
PrivacyPreserving,"('station0', 12)",39.32,1,1259.12
PrivacyPreserving,"('station0', 13)",38.24,1,1359.12
PrivacyPreserving,"('station0', 14)",28.88,1,1459.12
PrivacyPreserving,"('station0', 15)",39.08,1,1559.12
PrivacyPreserving,"('station0', 16)",43.52,1,1659.12
PrivacyPreserving,"('station0', 17)",48.4,1,1759.12
PrivacyPreserving,"('station0', 18)",43.56,1,1859.12
PrivacyPreserving,"('station0', 19)",12.0,0.44,1959.12
GroupCommunication,"('station0', 0)",59.002996296304765,18.32,55.4
GroupCommunication,"('station0', 1)",66.22279531768541,16.8,155.4
GroupCommunication,"('station0', 2)",64.34516914865246,18.68,255.4
GroupCommunication,"('station0', 3)",61.52431394766224,16.32,355.4
GroupCommunication,"('station0', 4)",70.2321757883462,17.44,455.4
GroupCommunication,"('station0', 5)",72.25500804551486,17.84,555.4
GroupCommunication,"('station0', 6)",53.827112310674316,18.36,655.4
GroupCommunication,"('station0', 7)",37.42033306149587,18.52,755.4
GroupCommunication,"('station0', 8)",39.42879582103483,17.56,855.4
GroupCommunication,"('station0', 9)",40.203690742006536,17.36,955.4
GroupCommunication,"('station0', 10)",38.358141596561715,17.52,1055.4
GroupCommunication,"('station0', 11)",38.66385190334261,16.52,1155.4
GroupCommunication,"('station0', 12)",38.187046237619946,17.8,1255.4
GroupCommunication,"('station0', 13)",37.81544913634696,16.92,1355.4
GroupCommunication,"('station0', 14)",37.001228574830755,15.84,1455.4
GroupCommunication,"('station0', 15)",39.24984127344965,16.32,1555.4
GroupCommunication,"('station0', 16)",39.76390474403478,16.76,1655.4
GroupCommunication,"('station0', 17)",37.28050714541737,17.72,1755.4
GroupCommunication,"('station0', 18)",36.973731408598276,16.64,1855.4
GroupCommunication,"('station0', 19)",20.518759056732723,10.16,1955.4
RecoveringLoss,"('station0', 0)",47.17615320615587,50.96,44.56
RecoveringLoss,"('station0', 1)",54.54920426207573,51.28,144.56
RecoveringLoss,"('station0', 2)",55.94986828950577,51.24,244.56
RecoveringLoss,"('station0', 3)",56.1983308600589,51.24,344.56
RecoveringLoss,"('station0', 4)",56.82033014164221,51.2,444.56
RecoveringLoss,"('station0', 5)",57.2158841587917,51.12,544.56
RecoveringLoss,"('station0', 6)",46.12894174285097,50.56,644.56
RecoveringLoss,"('station0', 7)",38.278594511650795,50.24,744.56
RecoveringLoss,"('station0', 8)",38.1385712700755,50.24,844.56
RecoveringLoss,"('station0', 9)",38.172874268339804,50.28,944.56
RecoveringLoss,"('station0', 10)",38.191150351080594,50.16,1044.56
RecoveringLoss,"('station0', 11)",38.20088008213445,50.08,1144.56
RecoveringLoss,"('station0', 12)",38.27038184504571,50.04,1244.56
RecoveringLoss,"('station0', 13)",38.02595055252871,49.92,1344.56
RecoveringLoss,"('station0', 14)",38.03808261045827,49.96,1444.56
RecoveringLoss,"('station0', 15)",38.13379142596484,49.88,1544.56
RecoveringLoss,"('station0', 16)",38.26122014673517,49.84,1644.56
RecoveringLoss,"('station0', 17)",38.25078634353767,49.72,1744.56
RecoveringLoss,"('station0', 18)",38.2902183571942,49.68,1844.56
RecoveringLoss,"('station0', 19)",26.274594098756296,33.92,1944.56
