Scenario,Perturbation,Latency,Count,Tick
Point2Point,"('station0', 15)",39.32,1,1549.56
Point2Point,"('station0', 16)",35.4,1,1649.56
Point2Point,"('station0', 17)",32.68,1,1749.56
Point2Point,"('station0', 18)",39.88,1,1849.56
Point2Point,"('station0', 19)",19.4,0.72,1949.56
Point2Point,"('station0', 20)",0,0,2000.0
DynamicNetwork,"('station0', 0)",33.19223081232493,50.16,43.44
DynamicNetwork,"('station0', 1)",33.34406336072891,50.2,143.4
DynamicNetwork,"('station0', 2)",33.111324492874076,50.2,243.4
DynamicNetwork,"('station0', 3)",33.016911167543945,50.2,343.4
DynamicNetwork,"('station0', 4)",33.55097659963841,50.24,443.4
DynamicNetwork,"('station0', 5)",33.37292372339357,50.28,543.4
DynamicNetwork,"('station0', 6)",33.22242416647355,50.24,643.4
DynamicNetwork,"('station0', 7)",33.26843196448267,50.16,743.4
DynamicNetwork,"('station0', 8)",33.5286068981554,50.24,843.4
DynamicNetwork,"('station0', 9)",33.558730386028756,50.32,943.4
DynamicNetwork,"('station0', 10)",33.42153697907987,50.36,1043.4
DynamicNetwork,"('station0', 11)",33.164636991154815,50.4,1143.4
DynamicNetwork,"('station0', 12)",33.32314387135809,50.4,1243.4
DynamicNetwork,"('station0', 13)",33.33967664237009,50.32,1343.4
DynamicNetwork,"('station0', 14)",33.24053333624816,50.16,1443.4
DynamicNetwork,"('station0', 15)",33.697872831667325,50.24,1543.4
DynamicNetwork,"('station0', 16)",33.403369834235356,50.28,1643.4
DynamicNetwork,"('station0', 17)",33.28464587244114,50.32,1743.4
DynamicNetwork,"('station0', 18)",33.59746707799316,50.24,1843.4
DynamicNetwork,"('station0', 19)",25.481125904074123,37.36,1943.4
DynamicNetwork,"('station0', 20)",0,0,2000.0
PerfectConditions,"('station0', 0)",33.028335962077136,50,50.6
PerfectConditions,"('station0', 1)",33.0827594176132,50,150.6
PerfectConditions,"('station0', 2)",33.34226383476467,49.92,250.6
PerfectConditions,"('station0', 3)",33.151893779050084,49.92,350.6
PerfectConditions,"('station0', 4)",33.46190072336626,49.84,450.6
PerfectConditions,"('station0', 5)",33.48671259522677,49.8,550.6
PerfectConditions,"('station0', 6)",33.42803909639328,49.8,650.6
PerfectConditions,"('station0', 7)",33.503832040181045,49.76,750.6
PerfectConditions,"('station0', 8)",33.282866541772194,49.84,850.6
PerfectConditions,"('station0', 9)",33.265310563177806,49.76,950.6
PerfectConditions,"('station0', 10)",33.3066364813968,49.72,1050.6
PerfectConditions,"('station0', 11)",33.33680305519204,49.6,1150.6
PerfectConditions,"('station0', 12)",33.780626872765616,49.8,1250.6
PerfectConditions,"('station0', 13)",33.29316837571952,49.76,1350.6
PerfectConditions,"('station0', 14)",33.27730052968969,49.6,1450.6
PerfectConditions,"('station0', 15)",33.38744457055406,49.6,1550.6
PerfectConditions,"('station0', 16)",33.17082575821178,49.6,1650.6
PerfectConditions,"('station0', 17)",33.38281704779988,49.68,1750.6
PerfectConditions,"('station0', 18)",33.25291889414877,49.64,1850.6
PerfectConditions,"('station0', 19)",23.660640550628667,34.24,1950.6
RecoveringLoss,"('station0', 0)",64.51425150529168,51.72,37.4
RecoveringLoss,"('station0', 1)",63.332767900051486,51.44,137.36
RecoveringLoss,"('station0', 2)",52.162684064085234,50.92,237.36
RecoveringLoss,"('station0', 3)",47.34292043766064,50.8,337.36
RecoveringLoss,"('station0', 4)",46.35351210644555,50.92,437.36
RecoveringLoss,"('station0', 5)",48.800573295030006,51.16,537.36
RecoveringLoss,"('station0', 6)",53.16331423445043,51.4,637.36
RecoveringLoss,"('station0', 7)",51.235581087974616,51.36,737.36
RecoveringLoss,"('station0', 8)",49.515532724633154,51.2,837.36
RecoveringLoss,"('station0', 9)",48.0579432928598,51.04,937.36
RecoveringLoss,"('station0', 10)",46.538353427944315,50.88,1037.36
RecoveringLoss,"('station0', 11)",44.99571050217219,50.84,1137.36
RecoveringLoss,"('station0', 12)",44.24651709499799,50.68,1237.36
RecoveringLoss,"('station0', 13)",43.86967229805646,50.64,1337.36
RecoveringLoss,"('station0', 14)",40.80649657904054,50.24,1437.36
RecoveringLoss,"('station0', 15)",38.046164161500066,49.92,1537.36
RecoveringLoss,"('station0', 16)",37.89337441042246,49.92,1637.36
RecoveringLoss,"('station0', 17)",37.960236198102535,50,1737.36
RecoveringLoss,"('station0', 18)",38.260582592634165,50.08,1837.36
RecoveringLoss,"('station0', 19)",29.31876547869113,39,1937.36
RecoveringLoss,"('station0', 20)",0,0,2000.0
PrivacyPreserving,"('station0', 0)",35.32,1,49.88
PrivacyPreserving,"('station0', 1)",38.44,1,149.88
PrivacyPreserving,"('station0', 2)",38.04,1,249.88
PrivacyPreserving,"('station0', 3)",45.28,1,349.88
PrivacyPreserving,"('station0', 4)",37.28,1,449.88
PrivacyPreserving,"('station0', 5)",40.92,1,549.88
PrivacyPreserving,"('station0', 6)",48.6,1,649.88
PrivacyPreserving,"('station0', 7)",33.4,1,749.88
PrivacyPreserving,"('station0', 8)",40.68,1,849.88
PrivacyPreserving,"('station0', 9)",34.6,1,949.88
PrivacyPreserving,"('station0', 10)",35.72,0.96,1049.88
PrivacyPreserving,"('station0', 11)",38.36,1,1149.88
PrivacyPreserving,"('station0', 12)",35.96,1,1249.88
PrivacyPreserving,"('station0', 13)",45.52,1,1349.88
PrivacyPreserving,"('station0', 14)",40.72,1,1449.88
PrivacyPreserving,"('station0', 15)",37.68,1,1549.88
PrivacyPreserving,"('station0', 16)",35.28,1,1649.88
PrivacyPreserving,"('station0', 17)",37.4,1,1749.88
PrivacyPreserving,"('station0', 18)",42.64,1,1849.88
PrivacyPreserving,"('station0', 19)",13.6,0.52,1949.88
