Scenario,Perturbation,Latency,Count,Tick
PerfectConditions,"('station0', 2)",34.04752973189276,49.96,246.36
PerfectConditions,"('station0', 3)",33.99423622987657,50,346.36
PerfectConditions,"('station0', 4)",34.2119619047619,49.96,446.36
PerfectConditions,"('station0', 5)",34.10711930310585,49.92,546.36
PerfectConditions,"('station0', 6)",34.12403195648145,49.88,646.36
PerfectConditions,"('station0', 7)",34.26847595300604,49.96,746.36
PerfectConditions,"('station0', 8)",33.963236914010274,50,846.36
PerfectConditions,"('station0', 9)",33.971630834311384,49.88,946.36
PerfectConditions,"('station0', 10)",34.16995780790263,49.88,1046.36
PerfectConditions,"('station0', 11)",34.120410715395074,49.8,1146.36
PerfectConditions,"('station0', 12)",33.939096936805555,49.76,1246.36
PerfectConditions,"('station0', 13)",34.256604041572885,49.8,1346.36
PerfectConditions,"('station0', 14)",34.27890340900769,49.76,1446.36
PerfectConditions,"('station0', 15)",34.17393391168623,49.84,1546.36
PerfectConditions,"('station0', 16)",34.19691919808795,49.88,1646.36
PerfectConditions,"('station0', 17)",34.1327993860264,49.84,1746.36
PerfectConditions,"('station0', 18)",34.29003335331455,49.84,1846.36
PerfectConditions,"('station0', 19)",25.2302321300473,35.04,1946.36
Point2Point,"('station2', 0)",53.04,1,46.12
Point2Point,"('station2', 1)",51.12,1,146.12
Point2Point,"('station2', 2)",45.04,1,246.12
Point2Point,"('station2', 3)",50.04,0.96,346.12
Point2Point,"('station2', 4)",49.76,1,446.12
Point2Point,"('station2', 5)",43.24,0.96,546.12
Point2Point,"('station2', 6)",51.56,1,646.12
Point2Point,"('station2', 7)",47.4,0.92,746.12
Point2Point,"('station2', 8)",48.6,1,846.12
Point2Point,"('station2', 9)",53.8,0.96,946.12
Point2Point,"('station2', 10)",48.92,1,1046.12
Point2Point,"('station2', 11)",48.6,0.92,1146.12
Point2Point,"('station2', 12)",52.44,0.96,1246.12
Point2Point,"('station2', 13)",42.76,0.92,1346.12
Point2Point,"('station2', 14)",50.36,1,1446.12
Point2Point,"('station2', 15)",52.48,0.92,1546.12
Point2Point,"('station2', 16)",37.76,0.96,1646.12
Point2Point,"('station2', 17)",46.76,1,1746.12
Point2Point,"('station2', 18)",38.08,1,1846.12
Point2Point,"('station2', 19)",24.2,0.6,1946.12
Point2Point,"('station4', 0)",61.04,0.96,47.72
Point2Point,"('station4', 1)",120.0,1,147.68
Point2Point,"('station4', 2)",106.16,1,247.68
Point2Point,"('station4', 3)",43.64,1,347.68
Point2Point,"('station4', 4)",45.04,1,447.68
Point2Point,"('station4', 5)",48.72,1,547.68
Point2Point,"('station4', 6)",43.12,0.96,647.68
Point2Point,"('station4', 7)",48.6,0.96,747.68
Point2Point,"('station4', 8)",43.28,0.92,847.68
Point2Point,"('station4', 9)",49.96,0.92,947.68
Point2Point,"('station4', 10)",47.6,0.96,1047.68
Point2Point,"('station4', 11)",48.72,0.92,1147.68
Point2Point,"('station4', 12)",50.0,0.96,1247.68
Point2Point,"('station4', 13)",56.6,0.96,1347.68
Point2Point,"('station4', 14)",48.12,1,1447.68
Point2Point,"('station4', 15)",37.16,0.84,1547.68
Point2Point,"('station4', 16)",44.76,0.92,1647.68
Point2Point,"('station4', 17)",51.08,0.96,1747.68
Point2Point,"('station4', 18)",38.0,0.84,1847.68
Point2Point,"('station4', 19)",17.12,0.44,1947.68
Point2Point,"('station3', 0)",48.8,1,50.8
Point2Point,"('station3', 1)",54.24,1,150.8
Point2Point,"('station3', 2)",37.6,1,250.8
Point2Point,"('station3', 3)",43.84,1,350.8
Point2Point,"('station3', 4)",40.64,1,450.8
Point2Point,"('station3', 5)",46.0,1,550.8
Point2Point,"('station3', 6)",42.48,0.96,650.8
Point2Point,"('station3', 7)",37.8,0.92,750.8
Point2Point,"('station3', 8)",41.92,1,850.8
Point2Point,"('station3', 9)",49.44,1,950.8
Point2Point,"('station3', 10)",33.72,1,1050.8
Point2Point,"('station3', 11)",50.92,1,1150.8
Point2Point,"('station3', 12)",40.64,1,1250.8
Point2Point,"('station3', 13)",47.04,1,1350.8
Point2Point,"('station3', 14)",30.68,1,1450.8
Point2Point,"('station3', 15)",42.12,1,1550.8
Point2Point,"('station3', 16)",44.16,1,1650.8
Point2Point,"('station3', 17)",41.12,1,1750.8
Point2Point,"('station3', 18)",39.56,0.96,1850.8
Point2Point,"('station3', 19)",22.96,0.56,1950.8
Point2Point,"('station1', 0)",30.32,1,56.64
Point2Point,"('station1', 1)",28.48,1,156.64
Point2Point,"('station1', 2)",27.48,1,256.64
Point2Point,"('station1', 3)",32.04,1,356.64
Point2Point,"('station1', 4)",26.44,1,456.64
Point2Point,"('station1', 5)",27.6,1,556.64
Point2Point,"('station1', 6)",30.56,1,656.64
Point2Point,"('station1', 7)",34.2,1,756.64
Point2Point,"('station1', 8)",23.44,1,856.64
Point2Point,"('station1', 9)",35.0,1,956.64
Point2Point,"('station1', 10)",33.16,1,1056.64
Point2Point,"('station1', 11)",29.48,1,1156.64
Point2Point,"('station1', 12)",35.68,1,1256.64
Point2Point,"('station1', 13)",33.76,1,1356.64
Point2Point,"('station1', 14)",27.44,1,1456.64
Point2Point,"('station1', 15)",31.52,1,1556.64
Point2Point,"('station1', 16)",30.52,1,1656.64
Point2Point,"('station1', 17)",27.92,1,1756.64
Point2Point,"('station1', 18)",28.32,1,1856.64
Point2Point,"('station1', 19)",14.4,0.68,1956.64
Point2Point,"('station0', 0)",36.2,1,39.16
Point2Point,"('station0', 1)",43.24,1,139.16
Point2Point,"('station0', 2)",40.88,1,239.16
Point2Point,"('station0', 3)",41.0,1,339.16
Point2Point,"('station0', 4)",47.2,1,439.16
Point2Point,"('station0', 5)",42.44,1,539.16
Point2Point,"('station0', 6)",38.92,1,639.16
Point2Point,"('station0', 7)",38.32,1,739.16
Point2Point,"('station0', 8)",39.56,1,839.16
Point2Point,"('station0', 9)",42.72,1,939.16
Point2Point,"('station0', 10)",43.96,1,1039.16
Point2Point,"('station0', 11)",44.92,1,1139.16
Point2Point,"('station0', 12)",37.52,1,1239.16
Point2Point,"('station0', 13)",41.32,1,1339.16
Point2Point,"('station0', 14)",39.2,1,1439.16
Point2Point,"('station0', 15)",44.52,1,1539.16
Point2Point,"('station0', 16)",41.12,1,1639.16
Point2Point,"('station0', 17)",31.52,1,1739.16
Point2Point,"('station0', 18)",32.72,1,1839.16
Point2Point,"('station0', 19)",19.76,0.72,1939.16
Point2Point,"('station4', 20)",0,0,2000.0
PrivacyPreserving,"('station2', 0)",37.24,0.96,43.44
PrivacyPreserving,"('station2', 1)",65.64,1,143.4
PrivacyPreserving,"('station2', 2)",48.68,1,243.4
PrivacyPreserving,"('station2', 3)",44.24,0.96,343.4
PrivacyPreserving,"('station2', 4)",51.24,1,443.4
PrivacyPreserving,"('station2', 5)",48.28,1,543.4
PrivacyPreserving,"('station2', 6)",43.32,0.96,643.4
PrivacyPreserving,"('station2', 7)",42.88,1,743.4
PrivacyPreserving,"('station2', 8)",38.24,0.96,843.4
PrivacyPreserving,"('station2', 9)",56.44,1,943.4
PrivacyPreserving,"('station2', 10)",46.28,0.92,1043.4
PrivacyPreserving,"('station2', 11)",46.32,1,1143.4
PrivacyPreserving,"('station2', 12)",41.12,0.96,1243.4
PrivacyPreserving,"('station2', 13)",50.96,1,1343.4
PrivacyPreserving,"('station2', 14)",51.52,1,1443.4
PrivacyPreserving,"('station2', 15)",49.24,0.96,1543.4
PrivacyPreserving,"('station2', 16)",47.28,0.96,1643.4
PrivacyPreserving,"('station2', 17)",51.0,1,1743.4
PrivacyPreserving,"('station2', 18)",46.68,1,1843.4
PrivacyPreserving,"('station2', 19)",23.08,0.64,1943.4
PrivacyPreserving,"('station4', 0)",47.2,1,50.32
PrivacyPreserving,"('station4', 1)",45.32,1,150.32
PrivacyPreserving,"('station4', 2)",100.36,1,250.32
PrivacyPreserving,"('station4', 3)",43.36,0.96,350.32
PrivacyPreserving,"('station4', 4)",48.0,0.96,450.32
PrivacyPreserving,"('station4', 5)",51.08,1,550.32
PrivacyPreserving,"('station4', 6)",43.92,0.88,650.32
PrivacyPreserving,"('station4', 7)",51.96,0.96,750.32
PrivacyPreserving,"('station4', 8)",47.68,0.92,850.32
PrivacyPreserving,"('station4', 9)",45.72,0.96,950.32
PrivacyPreserving,"('station4', 10)",53.2,1,1050.32
PrivacyPreserving,"('station4', 11)",47.72,0.92,1150.32
PrivacyPreserving,"('station4', 12)",40.96,0.96,1250.32
PrivacyPreserving,"('station4', 13)",44.44,1,1350.32
PrivacyPreserving,"('station4', 14)",48.92,0.92,1450.32
PrivacyPreserving,"('station4', 15)",36.72,0.96,1550.32
PrivacyPreserving,"('station4', 16)",54.04,1,1650.32
PrivacyPreserving,"('station4', 17)",43.64,0.88,1750.32
PrivacyPreserving,"('station4', 18)",55.84,1,1850.32
PrivacyPreserving,"('station4', 19)",15.52,0.44,1950.32
PrivacyPreserving,"('station3', 0)",57.6,1,45.56
PrivacyPreserving,"('station3', 1)",39.88,1,145.52
PrivacyPreserving,"('station3', 2)",91.28,1,245.52
PrivacyPreserving,"('station3', 3)",36.68,1,345.52
PrivacyPreserving,"('station3', 4)",45.0,1,445.52
PrivacyPreserving,"('station3', 5)",49.92,1,545.52
PrivacyPreserving,"('station3', 6)",45.68,0.96,645.52
PrivacyPreserving,"('station3', 7)",37.12,1,745.52
PrivacyPreserving,"('station3', 8)",43.4,0.96,845.52
PrivacyPreserving,"('station3', 9)",45.16,1,945.52
PrivacyPreserving,"('station3', 10)",38.92,1,1045.52
PrivacyPreserving,"('station3', 11)",41.56,1,1145.52
PrivacyPreserving,"('station3', 12)",38.64,1,1245.52
PrivacyPreserving,"('station3', 13)",46.72,1,1345.52
PrivacyPreserving,"('station3', 14)",36.12,0.92,1445.52
PrivacyPreserving,"('station3', 15)",43.08,0.96,1545.52
PrivacyPreserving,"('station3', 16)",42.4,1,1645.52
PrivacyPreserving,"('station3', 17)",40.48,0.92,1745.52
PrivacyPreserving,"('station3', 18)",39.16,1,1845.52
PrivacyPreserving,"('station3', 19)",26.08,0.72,1945.52
PrivacyPreserving,"('station3', 20)",0,0,2000.0
PrivacyPreserving,"('station1', 0)",26.04,1,53.56
PrivacyPreserving,"('station1', 1)",34.56,1,153.56
PrivacyPreserving,"('station1', 2)",31.84,1,253.56
PrivacyPreserving,"('station1', 3)",27.44,1,353.56
PrivacyPreserving,"('station1', 4)",32.44,1,453.56
PrivacyPreserving,"('station1', 5)",28.36,1,553.56
PrivacyPreserving,"('station1', 6)",33.12,1,653.56
PrivacyPreserving,"('station1', 7)",33.92,1,753.56
PrivacyPreserving,"('station1', 8)",30.24,1,853.56
PrivacyPreserving,"('station1', 9)",28.56,1,953.56
PrivacyPreserving,"('station1', 10)",24.92,1,1053.56
PrivacyPreserving,"('station1', 11)",30.56,1,1153.56
PrivacyPreserving,"('station1', 12)",25.92,1,1253.56
PrivacyPreserving,"('station1', 13)",28.68,1,1353.56
PrivacyPreserving,"('station1', 14)",26.52,1,1453.56
PrivacyPreserving,"('station1', 15)",30.96,1,1553.56
PrivacyPreserving,"('station1', 16)",27.16,1,1653.56
PrivacyPreserving,"('station1', 17)",30.16,1,1753.56
PrivacyPreserving,"('station1', 18)",32.72,1,1853.56
PrivacyPreserving,"('station1', 19)",18.32,0.72,1953.56
PrivacyPreserving,"('station0', 0)",30.36,1,60.12
PrivacyPreserving,"('station0', 1)",32.0,1,160.12
PrivacyPreserving,"('station0', 2)",34.64,1,260.12
PrivacyPreserving,"('station0', 3)",35.24,1,360.12
PrivacyPreserving,"('station0', 4)",38.88,1,460.12
PrivacyPreserving,"('station0', 5)",43.16,1,560.12
PrivacyPreserving,"('station0', 6)",42.96,1,660.12
PrivacyPreserving,"('station0', 7)",43.92,1,760.12
PrivacyPreserving,"('station0', 8)",41.28,1,860.12
PrivacyPreserving,"('station0', 9)",38.4,1,960.12
PrivacyPreserving,"('station0', 10)",38.68,1,1060.12
PrivacyPreserving,"('station0', 11)",39.92,1,1160.12
PrivacyPreserving,"('station0', 12)",34.32,1,1260.12
PrivacyPreserving,"('station0', 13)",40.88,1,1360.12
PrivacyPreserving,"('station0', 14)",38.52,1,1460.12
PrivacyPreserving,"('station0', 15)",32.76,1,1560.12
PrivacyPreserving,"('station0', 16)",31.48,1,1660.12
PrivacyPreserving,"('station0', 17)",37.88,1,1760.12
PrivacyPreserving,"('station0', 18)",40.2,1,1860.12
PrivacyPreserving,"('station0', 19)",13.04,0.44,1960.12
PrivacyPreserving,"('station2', 20)",0,0,2000.0
RecoveringLoss,"('station2', 0)",88.59842646252503,52.16,52.36
RecoveringLoss,"('station2', 1)",94.45809123706248,51.92,152.36
RecoveringLoss,"('station2', 2)",110.80747554256665,51.88,252.36
RecoveringLoss,"('station2', 3)",95.26237302305537,50.72,352.36
RecoveringLoss,"('station2', 4)",48.22381600856383,49.04,452.36
RecoveringLoss,"('station2', 5)",48.24811693489178,49.12,552.36
RecoveringLoss,"('station2', 6)",48.17217107473459,49.08,652.36
RecoveringLoss,"('station2', 7)",47.97906799690772,49,752.36
RecoveringLoss,"('station2', 8)",48.28475681337788,49.04,852.36
RecoveringLoss,"('station2', 9)",47.352127521661195,48.08,952.36
RecoveringLoss,"('station2', 10)",48.270470378804056,48.96,1052.36
RecoveringLoss,"('station2', 11)",48.21226010927534,48.88,1152.36
RecoveringLoss,"('station2', 12)",48.0629496289315,48.8,1252.36
RecoveringLoss,"('station2', 13)",48.1442056590031,48.92,1352.36
RecoveringLoss,"('station2', 14)",46.22129409437724,47.2,1452.36
RecoveringLoss,"('station2', 15)",48.29593162591159,49.04,1552.36
RecoveringLoss,"('station2', 16)",48.24612945483039,49.16,1652.36
RecoveringLoss,"('station2', 17)",48.318636091860775,49.2,1752.36
RecoveringLoss,"('station2', 18)",48.406512251555434,49.32,1852.36
RecoveringLoss,"('station2', 19)",26.847601101619667,25.04,1952.36
RecoveringLoss,"('station4', 0)",92.74515524314548,52.2,60.16
RecoveringLoss,"('station4', 1)",108.73065237122748,51.96,160.16
RecoveringLoss,"('station4', 2)",131.7904774932647,51.72,260.16
RecoveringLoss,"('station4', 3)",100.79250894223483,49.88,360.16
RecoveringLoss,"('station4', 4)",50.25407186045556,48.12,460.16
RecoveringLoss,"('station4', 5)",49.038446198905106,48.24,560.16
RecoveringLoss,"('station4', 6)",49.113302813151165,48.08,660.16
RecoveringLoss,"('station4', 7)",49.196423018680186,48,760.16
RecoveringLoss,"('station4', 8)",49.17989995361697,48.08,860.16
RecoveringLoss,"('station4', 9)",47.82425165429723,46.8,960.16
RecoveringLoss,"('station4', 10)",48.9815754348733,48.08,1060.16
RecoveringLoss,"('station4', 11)",49.30561461712036,47.96,1160.16
RecoveringLoss,"('station4', 12)",49.10827708636338,47.96,1260.16
RecoveringLoss,"('station4', 13)",48.93771406082013,48,1360.16
RecoveringLoss,"('station4', 14)",49.08855897849734,48.12,1460.16
RecoveringLoss,"('station4', 15)",49.1043171439652,48.08,1560.16
RecoveringLoss,"('station4', 16)",49.20556307712108,48.24,1660.16
RecoveringLoss,"('station4', 17)",49.190001496867644,48.24,1760.16
RecoveringLoss,"('station4', 18)",49.11916980419057,48.28,1860.16
RecoveringLoss,"('station4', 19)",22.413979738837916,19.48,1960.16
RecoveringLoss,"('station3', 0)",82.90407351628927,52.12,41.12
RecoveringLoss,"('station3', 1)",89.87241120249422,52.04,141.08
RecoveringLoss,"('station3', 2)",103.75069791399869,51.76,241.08
RecoveringLoss,"('station3', 3)",92.64877192368965,50.84,341.08
RecoveringLoss,"('station3', 4)",43.40789847690304,48.96,441.08
RecoveringLoss,"('station3', 5)",43.550043964885475,49.04,541.08
RecoveringLoss,"('station3', 6)",43.74436694499333,49.04,641.08
RecoveringLoss,"('station3', 7)",43.51465686095972,49.04,741.08
RecoveringLoss,"('station3', 8)",43.49797414787447,48.96,841.08
RecoveringLoss,"('station3', 9)",43.42458319149192,49.04,941.08
RecoveringLoss,"('station3', 10)",43.47417805456203,48.96,1041.08
RecoveringLoss,"('station3', 11)",43.63208544360461,48.96,1141.08
RecoveringLoss,"('station3', 12)",43.28679260646975,49,1241.08
RecoveringLoss,"('station3', 13)",43.51581334753214,48.92,1341.08
RecoveringLoss,"('station3', 14)",43.38027339473943,49.04,1441.08
RecoveringLoss,"('station3', 15)",43.55424630134888,49.16,1541.08
RecoveringLoss,"('station3', 16)",43.65631869030447,49.24,1641.08
RecoveringLoss,"('station3', 17)",43.40834370030848,49.32,1741.08
RecoveringLoss,"('station3', 18)",43.7395997720989,49.24,1841.08
RecoveringLoss,"('station3', 19)",30.28354572975297,33.36,1941.08
RecoveringLoss,"('station1', 0)",63.20049915794733,52.04,56.96
RecoveringLoss,"('station1', 1)",66.41038973853047,52,156.96
RecoveringLoss,"('station1', 2)",66.53874447068942,51.72,256.96
RecoveringLoss,"('station1', 3)",64.49713589075688,51.32,356.96
RecoveringLoss,"('station1', 4)",31.05455867711381,50.16,456.96
RecoveringLoss,"('station1', 5)",28.76561142576043,49.96,556.96
RecoveringLoss,"('station1', 6)",28.88536448868772,50.08,656.96
RecoveringLoss,"('station1', 7)",29.284969586111306,49.96,756.96
RecoveringLoss,"('station1', 8)",29.04537834961671,50,856.96
RecoveringLoss,"('station1', 9)",29.06191617705538,49.96,956.96
RecoveringLoss,"('station1', 10)",28.881266424846817,49.92,1056.96
RecoveringLoss,"('station1', 11)",29.108754362667632,49.84,1156.96
RecoveringLoss,"('station1', 12)",29.09152283005459,49.84,1256.96
RecoveringLoss,"('station1', 13)",29.121151000619765,49.92,1356.96
RecoveringLoss,"('station1', 14)",29.28020379096667,50,1456.96
RecoveringLoss,"('station1', 15)",29.187670457633338,50.04,1556.96
RecoveringLoss,"('station1', 16)",29.015144416447647,50.12,1656.96
RecoveringLoss,"('station1', 17)",29.086369411060886,50.16,1756.96
RecoveringLoss,"('station1', 18)",29.206418655490143,50.32,1856.96
RecoveringLoss,"('station1', 19)",19.589085584959786,32.12,1956.96
RecoveringLoss,"('station0', 0)",77.05299196144834,52.2,59.64
RecoveringLoss,"('station0', 1)",95.26170872629652,52,159.64
RecoveringLoss,"('station0', 2)",80.19163284100287,51.8,259.64
RecoveringLoss,"('station0', 3)",70.69601182243579,51.2,359.64
RecoveringLoss,"('station0', 4)",38.953471679063504,50,459.64
RecoveringLoss,"('station0', 5)",38.96021396366966,50.04,559.64
RecoveringLoss,"('station0', 6)",38.891998594117574,49.96,659.64
RecoveringLoss,"('station0', 7)",38.78239428162334,50,759.64
RecoveringLoss,"('station0', 8)",38.8065861614522,49.96,859.64
RecoveringLoss,"('station0', 9)",38.47492560124183,49.6,959.64
RecoveringLoss,"('station0', 10)",38.84947115544978,49.96,1059.64
RecoveringLoss,"('station0', 11)",38.84156952116053,49.88,1159.64
RecoveringLoss,"('station0', 12)",38.865529015041346,49.96,1259.64
RecoveringLoss,"('station0', 13)",38.95696590979926,49.88,1359.64
RecoveringLoss,"('station0', 14)",38.83478209753672,50.04,1459.64
RecoveringLoss,"('station0', 15)",39.04495396628422,50.12,1559.64
RecoveringLoss,"('station0', 16)",39.01041608036062,50.24,1659.64
RecoveringLoss,"('station0', 17)",38.76540046807798,50.28,1759.64
RecoveringLoss,"('station0', 18)",38.98017697868222,50.2,1859.64
RecoveringLoss,"('station0', 19)",19.98874894643075,24.12,1959.64
RecoveringLoss,"('station3', 20)",0,0,2000.0
GroupCommunication,"('station2', 0)",80.96740158190623,16.4,50.76
GroupCommunication,"('station2', 1)",65.0463659685314,17,150.76
GroupCommunication,"('station2', 2)",100.5256516761308,17.8,250.76
GroupCommunication,"('station2', 3)",101.44763945766174,18.16,350.76
GroupCommunication,"('station2', 4)",47.28236870078665,15.4,450.76
GroupCommunication,"('station2', 5)",47.221846526170914,18.16,550.76
GroupCommunication,"('station2', 6)",48.28816969562944,16.4,650.76
GroupCommunication,"('station2', 7)",46.53241221171703,16.92,750.76
GroupCommunication,"('station2', 8)",48.33147224120908,15.96,850.76
GroupCommunication,"('station2', 9)",47.16933762162964,16.96,950.76
GroupCommunication,"('station2', 10)",47.70358771559275,17.6,1050.76
GroupCommunication,"('station2', 11)",47.18843115398533,16.44,1150.76
GroupCommunication,"('station2', 12)",47.270886516730314,16.28,1250.76
GroupCommunication,"('station2', 13)",46.709443998740674,15.8,1350.76
GroupCommunication,"('station2', 14)",48.26885054075613,16.88,1450.76
GroupCommunication,"('station2', 15)",46.90119555865532,16.24,1550.76
GroupCommunication,"('station2', 16)",48.728818198313554,16.28,1650.76
GroupCommunication,"('station2', 17)",48.30481016033818,15.8,1750.76
GroupCommunication,"('station2', 18)",49.19283713706314,17.24,1850.76
GroupCommunication,"('station2', 19)",26.698143913705817,9.28,1950.76
GroupCommunication,"('station4', 0)",79.75842624025441,17.76,52.52
GroupCommunication,"('station4', 1)",109.65876329961897,17.92,152.52
GroupCommunication,"('station4', 2)",91.38328713440829,18.36,252.52
GroupCommunication,"('station4', 3)",103.62095507932041,17.32,352.52
GroupCommunication,"('station4', 4)",50.771940342659384,16.96,452.52
GroupCommunication,"('station4', 5)",48.68672184480094,17.28,552.52
GroupCommunication,"('station4', 6)",49.91748134751387,16.56,652.52
GroupCommunication,"('station4', 7)",48.66016773285194,16.56,752.52
GroupCommunication,"('station4', 8)",50.13149458676858,16.48,852.52
GroupCommunication,"('station4', 9)",50.715682580233654,15.96,952.52
GroupCommunication,"('station4', 10)",48.418660712238086,16.36,1052.52
GroupCommunication,"('station4', 11)",50.07186038172354,15.28,1152.52
GroupCommunication,"('station4', 12)",50.63575615406264,16.4,1252.52
GroupCommunication,"('station4', 13)",49.68960182730178,16.6,1352.52
GroupCommunication,"('station4', 14)",48.49117297975503,17,1452.52
GroupCommunication,"('station4', 15)",48.67823490183708,15.88,1552.52
GroupCommunication,"('station4', 16)",48.28668203880741,15.28,1652.52
GroupCommunication,"('station4', 17)",47.2196081503038,15.4,1752.52
GroupCommunication,"('station4', 18)",47.93407070252849,15.48,1852.52
GroupCommunication,"('station4', 19)",26.67865873015873,7.76,1952.52
GroupCommunication,"('station3', 0)",58.25473473344681,15.08,57.12
GroupCommunication,"('station3', 1)",82.54613283188597,16.52,157.12
GroupCommunication,"('station3', 2)",92.03266351261398,17.48,257.12
GroupCommunication,"('station3', 3)",77.11935028907467,18.52,357.12
