Scenario,Perturbation,Latency,Count,Tick
PrivacyPreserving,"('station0', 16)",38.16,1,1641.84
PrivacyPreserving,"('station0', 17)",44.6,1,1741.84
PrivacyPreserving,"('station0', 18)",31.92,1,1841.84
PrivacyPreserving,"('station0', 19)",22.56,0.8,1941.84
GroupCommunication,"('station0', 0)",33.69718296186098,15.24,46.76
GroupCommunication,"('station0', 1)",34.76474626182211,17.16,146.72
GroupCommunication,"('station0', 2)",39.36646882060074,18.36,246.72
GroupCommunication,"('station0', 3)",37.95453141303142,16.52,346.72
GroupCommunication,"('station0', 4)",38.076541810828225,17.24,446.72
GroupCommunication,"('station0', 5)",38.94037511383189,18.08,546.72
GroupCommunication,"('station0', 6)",38.29340435312881,16.96,646.72
GroupCommunication,"('station0', 7)",37.63323298383912,17.4,746.72
GroupCommunication,"('station0', 8)",38.65554353934157,16.2,846.72
GroupCommunication,"('station0', 9)",38.54435242641326,17.12,946.72
GroupCommunication,"('station0', 10)",38.157624783884856,17.68,1046.72
GroupCommunication,"('station0', 11)",38.017870302473874,16.24,1146.72
GroupCommunication,"('station0', 12)",39.66452983809689,17.52,1246.72
GroupCommunication,"('station0', 13)",38.46959105875204,16.48,1346.72
GroupCommunication,"('station0', 14)",37.445682556775566,17.72,1446.72
GroupCommunication,"('station0', 15)",37.15392764974963,17.52,1546.72
GroupCommunication,"('station0', 16)",38.63260343560806,16.76,1646.72
GroupCommunication,"('station0', 17)",37.45318971807569,17.32,1746.72
GroupCommunication,"('station0', 18)",37.03504143637579,16.72,1846.72
GroupCommunication,"('station0', 19)",23.62168639547588,11,1946.72
GroupCommunication,"('station0', 20)",0,0,2000.0
PerfectConditions,"('station0', 0)",33.1344,50,50.72
PerfectConditions,"('station0', 1)",33.1384,50,150.72
PerfectConditions,"('station0', 2)",33.3224,50,250.72
PerfectConditions,"('station0', 3)",33.01840000000001,50,350.72
PerfectConditions,"('station0', 4)",33.09760000000001,50,450.72
PerfectConditions,"('station0', 5)",33.212799999999994,50,550.72
PerfectConditions,"('station0', 6)",33.22879999999999,50,650.72
PerfectConditions,"('station0', 7)",33.2688,50,750.72
PerfectConditions,"('station0', 8)",33.1352,50,850.72
PerfectConditions,"('station0', 9)",33.338399999999986,50,950.72
PerfectConditions,"('station0', 10)",33.412800000000004,50,1050.72
PerfectConditions,"('station0', 11)",33.123199999999976,50,1150.72
PerfectConditions,"('station0', 12)",33.194399999999995,50,1250.72
PerfectConditions,"('station0', 13)",33.2536,50,1350.72
PerfectConditions,"('station0', 14)",33.208,50,1450.72
PerfectConditions,"('station0', 15)",33.27759999999998,50,1550.72
PerfectConditions,"('station0', 16)",33.09999999999997,50,1650.72
PerfectConditions,"('station0', 17)",33.13040000000001,50,1750.72
PerfectConditions,"('station0', 18)",33.20319999999998,50,1850.72
PerfectConditions,"('station0', 19)",23.587887829057372,34.68,1950.72
DynamicNetwork,"('station0', 0)",33.208,50,43.04
DynamicNetwork,"('station0', 1)",33.3208,50,143.04
DynamicNetwork,"('station0', 2)",33.2,50,243.04
DynamicNetwork,"('station0', 3)",33.07520000000001,50,343.04
DynamicNetwork,"('station0', 4)",33.203199999999995,50,443.04
DynamicNetwork,"('station0', 5)",33.1704,50,543.04
DynamicNetwork,"('station0', 6)",33.30239999999999,50,643.04
DynamicNetwork,"('station0', 7)",33.374399999999994,50,743.04
DynamicNetwork,"('station0', 8)",33.02079999999999,50,843.04
DynamicNetwork,"('station0', 9)",33.12239999999999,50,943.04
DynamicNetwork,"('station0', 10)",33.26400000000002,50,1043.04
DynamicNetwork,"('station0', 11)",33.10079999999999,50,1143.04
DynamicNetwork,"('station0', 12)",33.19999999999999,50,1243.04
DynamicNetwork,"('station0', 13)",33.0928,50,1343.04
DynamicNetwork,"('station0', 14)",33.34480000000002,50,1443.04
DynamicNetwork,"('station0', 15)",33.30079999999995,50,1543.04
DynamicNetwork,"('station0', 16)",33.06959999999998,50,1643.04
DynamicNetwork,"('station0', 17)",33.172,50,1743.04
DynamicNetwork,"('station0', 18)",33.247199999999985,50,1843.04
DynamicNetwork,"('station0', 19)",25.32230597863723,37.32,1943.04

