Scenario,Perturbation,Latency,Count,Tick
PerfectConditions,"('station1', 12)",27.06220461380488,49.96,1244.64
PerfectConditions,"('station1', 13)",27.410867952986738,50.12,1344.64
PerfectConditions,"('station1', 14)",27.222722367030983,50.16,1444.64
PerfectConditions,"('station1', 15)",27.025302466995498,50.28,1544.64
PerfectConditions,"('station1', 16)",27.231111376451892,50.36,1644.64
PerfectConditions,"('station1', 17)",27.075018096804914,50.44,1744.64
PerfectConditions,"('station1', 18)",26.959017958630003,50.48,1844.64
PerfectConditions,"('station1', 19)",22.62339777320816,40.68,1944.64
PerfectConditions,"('station0', 0)",31.083945258103242,45.92,56.32
PerfectConditions,"('station0', 1)",34.2070037615046,49.84,156.32
PerfectConditions,"('station0', 2)",34.121503761504606,49.8,256.32
PerfectConditions,"('station0', 3)",34.26843069227691,49.76,356.32
PerfectConditions,"('station0', 4)",34.32737281374089,49.8,456.32
PerfectConditions,"('station0', 5)",34.41890022470527,49.92,556.32
PerfectConditions,"('station0', 6)",34.58075458427203,49.92,656.32
PerfectConditions,"('station0', 7)",34.5434015755504,49.92,756.32
PerfectConditions,"('station0', 8)",34.43565971967888,50,856.32
PerfectConditions,"('station0', 9)",34.618329384642095,50.16,956.32
PerfectConditions,"('station0', 10)",34.40921640505257,50.08,1056.32
PerfectConditions,"('station0', 11)",34.41594566982089,50.04,1156.32
PerfectConditions,"('station0', 12)",34.56538743026963,50.04,1256.32
PerfectConditions,"('station0', 13)",34.3248315694928,50.08,1356.32
PerfectConditions,"('station0', 14)",34.36452558259879,50.16,1456.32
PerfectConditions,"('station0', 15)",34.358290429205056,50.28,1556.32
PerfectConditions,"('station0', 16)",34.47500705245813,50.32,1656.32
PerfectConditions,"('station0', 17)",34.12135099662182,50.36,1756.32
PerfectConditions,"('station0', 18)",34.38063379610188,50.44,1856.32
PerfectConditions,"('station0', 19)",21.52531005996776,29.68,1956.32
PerfectConditions,"('station4', 20)",0,0,2000.0
DynamicNetwork,"('station2', 0)",37.89459152276295,45.92,53.48
DynamicNetwork,"('station2', 1)",41.76908038907871,49.8,153.48
DynamicNetwork,"('station2', 2)",41.959238036753156,49.8,253.48
DynamicNetwork,"('station2', 3)",40.90032624434389,48.48,353.48
DynamicNetwork,"('station2', 4)",41.9849977283221,49.52,453.48
DynamicNetwork,"('station2', 5)",42.015618323555834,49.64,553.48
DynamicNetwork,"('station2', 6)",41.92024829186593,49.64,653.48
DynamicNetwork,"('station2', 7)",42.03956579626666,49.48,753.48
DynamicNetwork,"('station2', 8)",42.130108710894376,49.52,853.48
DynamicNetwork,"('station2', 9)",42.055611215811375,49.36,953.48
DynamicNetwork,"('station2', 10)",41.80933446571182,49.4,1053.48
DynamicNetwork,"('station2', 11)",42.083802851677916,49.44,1153.48
DynamicNetwork,"('station2', 12)",41.76063178740791,49.44,1253.48
DynamicNetwork,"('station2', 13)",40.86021869174058,48.4,1353.48
DynamicNetwork,"('station2', 14)",41.707779639845675,49.44,1453.48
DynamicNetwork,"('station2', 15)",41.99936578363219,49.36,1553.48
DynamicNetwork,"('station2', 16)",41.98208479870423,49.4,1653.48
DynamicNetwork,"('station2', 17)",42.213721846874385,49.4,1753.48
DynamicNetwork,"('station2', 18)",41.78129911837573,49.32,1853.48
DynamicNetwork,"('station2', 19)",26.0628963398359,27.64,1953.48
DynamicNetwork,"('station4', 0)",39.2731748822606,45.88,61.68
DynamicNetwork,"('station4', 1)",43.54381387959439,49.72,161.68
DynamicNetwork,"('station4', 2)",43.41658515733626,49.64,261.68
DynamicNetwork,"('station4', 3)",41.51230577173587,47.6,361.68
DynamicNetwork,"('station4', 4)",44.043461623508016,49.48,461.68
DynamicNetwork,"('station4', 5)",43.69796303371226,49.48,561.68
DynamicNetwork,"('station4', 6)",43.82218895376697,49.48,661.68
DynamicNetwork,"('station4', 7)",43.836234978557684,49.36,761.68
DynamicNetwork,"('station4', 8)",43.83986509588443,49.32,861.68
DynamicNetwork,"('station4', 9)",43.82542231127793,49.32,961.68
DynamicNetwork,"('station4', 10)",44.09058392146003,49.36,1061.68
DynamicNetwork,"('station4', 11)",43.948773068221506,49.4,1161.68
DynamicNetwork,"('station4', 12)",43.80085277034499,49.4,1261.68
DynamicNetwork,"('station4', 13)",41.80205776311132,47.48,1361.68
DynamicNetwork,"('station4', 14)",42.22081238290795,47.32,1461.68
DynamicNetwork,"('station4', 15)",44.7168448684257,49.08,1561.68
DynamicNetwork,"('station4', 16)",44.582868460448424,49.08,1661.68
DynamicNetwork,"('station4', 17)",44.22771250150185,49.2,1761.68
DynamicNetwork,"('station4', 18)",44.26963587984276,49.08,1861.68
DynamicNetwork,"('station4', 19)",22.526044737833455,20.8,1961.68
DynamicNetwork,"('station3', 0)",37.916340345368916,49.88,46.72
DynamicNetwork,"('station3', 1)",37.83065729060855,49.88,146.72
DynamicNetwork,"('station3', 2)",37.52022814664327,49.8,246.72
DynamicNetwork,"('station3', 3)",37.70442937482685,49.68,346.72
DynamicNetwork,"('station3', 4)",37.546153057159,49.64,446.72
DynamicNetwork,"('station3', 5)",37.76404610047211,49.64,546.72
DynamicNetwork,"('station3', 6)",37.61674182421122,49.68,646.72
DynamicNetwork,"('station3', 7)",37.332699711017014,49.6,746.72
DynamicNetwork,"('station3', 8)",37.580372936970036,49.64,846.72
DynamicNetwork,"('station3', 9)",37.53017895550241,49.56,946.72
DynamicNetwork,"('station3', 10)",37.69842542348169,49.52,1046.72
DynamicNetwork,"('station3', 11)",37.553576692715815,49.56,1146.72
DynamicNetwork,"('station3', 12)",37.50433979371012,49.64,1246.72
DynamicNetwork,"('station3', 13)",37.65113574281346,49.56,1346.72
DynamicNetwork,"('station3', 14)",37.64777278266036,49.48,1446.72
DynamicNetwork,"('station3', 15)",37.61981570330259,49.48,1546.72
DynamicNetwork,"('station3', 16)",37.49804573984722,49.44,1646.72
DynamicNetwork,"('station3', 17)",37.79524496713971,49.48,1746.72
DynamicNetwork,"('station3', 18)",37.52812562844993,49.44,1846.72
DynamicNetwork,"('station3', 19)",26.900938223684953,33.28,1946.72
DynamicNetwork,"('station1', 0)",26.337735007849293,47.88,44.56
DynamicNetwork,"('station1', 1)",27.054996604795765,49.88,144.56
DynamicNetwork,"('station1', 2)",27.112236783944347,49.8,244.56
DynamicNetwork,"('station1', 3)",26.884917182257517,49.72,344.56
DynamicNetwork,"('station1', 4)",27.067653892326167,49.6,444.56
DynamicNetwork,"('station1', 5)",26.90201671571387,49.68,544.56
DynamicNetwork,"('station1', 6)",26.901135171242323,49.68,644.56
DynamicNetwork,"('station1', 7)",27.016445794519445,49.6,744.56
DynamicNetwork,"('station1', 8)",27.15977077701577,49.6,844.56
DynamicNetwork,"('station1', 9)",27.033080244196885,49.52,944.56
DynamicNetwork,"('station1', 10)",27.175633081149407,49.52,1044.56
DynamicNetwork,"('station1', 11)",26.748904826744457,49.48,1144.56
DynamicNetwork,"('station1', 12)",27.0836668577799,49.6,1244.56
DynamicNetwork,"('station1', 13)",26.999928477816802,49.52,1344.56
DynamicNetwork,"('station1', 14)",27.201784783333377,49.48,1444.56
DynamicNetwork,"('station1', 15)",27.180219467099423,49.4,1544.56
DynamicNetwork,"('station1', 16)",26.92586442017212,49.4,1644.56
DynamicNetwork,"('station1', 17)",27.12392148635442,49.44,1744.56
DynamicNetwork,"('station1', 18)",26.990466991668992,49.4,1844.56
DynamicNetwork,"('station1', 19)",21.245526463779452,37.84,1944.56
DynamicNetwork,"('station0', 0)",29.978031397174252,43.92,45.64
DynamicNetwork,"('station0', 1)",34.46356228645304,49.84,145.64
DynamicNetwork,"('station0', 2)",34.719800350909594,49.84,245.64
DynamicNetwork,"('station0', 3)",34.55696249884569,49.64,345.64
DynamicNetwork,"('station0', 4)",34.6434254009296,49.64,445.64
DynamicNetwork,"('station0', 5)",34.53215411447598,49.72,545.64
DynamicNetwork,"('station0', 6)",34.40836732640867,49.68,645.64
DynamicNetwork,"('station0', 7)",34.39516341420062,49.6,745.64
DynamicNetwork,"('station0', 8)",34.40033957006031,49.6,845.64
DynamicNetwork,"('station0', 9)",34.5743494901041,49.52,945.64
DynamicNetwork,"('station0', 10)",34.40288781620103,49.48,1045.64
DynamicNetwork,"('station0', 11)",34.55049022387047,49.52,1145.64
DynamicNetwork,"('station0', 12)",34.555387622072246,49.56,1245.64
DynamicNetwork,"('station0', 13)",34.57908156528675,49.52,1345.64
DynamicNetwork,"('station0', 14)",34.48083651990078,49.52,1445.64
DynamicNetwork,"('station0', 15)",34.62326120214824,49.44,1545.64
DynamicNetwork,"('station0', 16)",34.591027927086294,49.4,1645.64
DynamicNetwork,"('station0', 17)",34.72292211365155,49.48,1745.64
DynamicNetwork,"('station0', 18)",34.66084845149052,49.44,1845.64
DynamicNetwork,"('station0', 19)",24.850687880369005,34.24,1945.64
Point2Point,"('station2', 0)",52.6,1,46.52
Point2Point,"('station2', 1)",58.84,1,146.52
Point2Point,"('station2', 2)",52.28,1,246.52
Point2Point,"('station2', 3)",48.96,1,346.52
Point2Point,"('station2', 4)",41.88,0.92,446.52
Point2Point,"('station2', 5)",54.36,1,546.52
Point2Point,"('station2', 6)",48.56,1,646.52
Point2Point,"('station2', 7)",44.48,1,746.52
Point2Point,"('station2', 8)",37.4,0.96,846.52
Point2Point,"('station2', 9)",42.96,1,946.52
Point2Point,"('station2', 10)",44.12,0.96,1046.52
Point2Point,"('station2', 11)",44.56,0.96,1146.52
Point2Point,"('station2', 12)",57.36,1,1246.52
Point2Point,"('station2', 13)",46.88,0.96,1346.52
Point2Point,"('station2', 14)",42.52,0.96,1446.52
Point2Point,"('station2', 15)",51.44,0.96,1546.52
Point2Point,"('station2', 16)",45.12,0.96,1646.52
Point2Point,"('station2', 17)",44.52,0.96,1746.52
Point2Point,"('station2', 18)",46.92,1,1846.52
Point2Point,"('station2', 19)",28.12,0.56,1946.52
Point2Point,"('station4', 0)",60.24,0.96,42.8
Point2Point,"('station4', 1)",70.6,1,142.8
Point2Point,"('station4', 2)",112.08,1,242.8
Point2Point,"('station4', 3)",44.72,0.92,342.8
Point2Point,"('station4', 4)",45.68,0.96,442.8
Point2Point,"('station4', 5)",48.6,0.92,542.8
Point2Point,"('station4', 6)",43.08,0.88,642.8
Point2Point,"('station4', 7)",43.72,1,742.8
Point2Point,"('station4', 8)",40.0,1,842.8
Point2Point,"('station4', 9)",43.32,1,942.8
Point2Point,"('station4', 10)",62.28,1,1042.8
Point2Point,"('station4', 11)",51.72,0.96,1142.8
Point2Point,"('station4', 12)",54.6,1,1242.8
Point2Point,"('station4', 13)",50.12,0.96,1342.8
Point2Point,"('station4', 14)",50.76,0.92,1442.8
Point2Point,"('station4', 15)",58.2,1,1542.8
Point2Point,"('station4', 16)",53.72,0.96,1642.8
Point2Point,"('station4', 17)",43.16,0.96,1742.8
Point2Point,"('station4', 18)",33.12,0.84,1842.8
Point2Point,"('station4', 19)",21.2,0.44,1942.8
Point2Point,"('station3', 0)",42.56,0.96,45.48
Point2Point,"('station3', 1)",51.72,1,145.4
Point2Point,"('station3', 2)",190.72,1,245.4
Point2Point,"('station3', 3)",40.36,1,345.4
Point2Point,"('station3', 4)",36.44,0.88,445.4
Point2Point,"('station3', 5)",53.2,1,545.4
Point2Point,"('station3', 6)",40.84,1,645.4
Point2Point,"('station3', 7)",49.32,1,745.4
Point2Point,"('station3', 8)",38.44,0.92,845.4
Point2Point,"('station3', 9)",46.36,1,945.4
Point2Point,"('station3', 10)",35.72,1,1045.4
Point2Point,"('station3', 11)",39.24,1,1145.4
Point2Point,"('station3', 12)",39.44,1,1245.4
Point2Point,"('station3', 13)",39.6,0.96,1345.4
Point2Point,"('station3', 14)",47.64,1,1445.4
Point2Point,"('station3', 15)",40.04,1,1545.4
Point2Point,"('station3', 16)",41.28,0.96,1645.4
Point2Point,"('station3', 17)",39.84,0.96,1745.4
Point2Point,"('station3', 18)",48.4,1,1845.4
Point2Point,"('station3', 19)",18.2,0.64,1945.4
Point2Point,"('station1', 0)",32.32,1,54.64
Point2Point,"('station1', 1)",30.76,1,154.64
Point2Point,"('station1', 2)",34.24,1,254.64
Point2Point,"('station1', 3)",30.8,1,354.64
Point2Point,"('station1', 4)",30.08,1,454.64
Point2Point,"('station1', 5)",30.2,1,554.64
Point2Point,"('station1', 6)",31.84,1,654.64
Point2Point,"('station1', 7)",30.56,1,754.64
Point2Point,"('station1', 8)",31.52,1,854.64
Point2Point,"('station1', 9)",30.12,1,954.64
Point2Point,"('station1', 10)",32.52,1,1054.64
Point2Point,"('station1', 11)",26.96,1,1154.64
Point2Point,"('station1', 12)",25.68,1,1254.64
Point2Point,"('station1', 13)",27.04,1,1354.64
Point2Point,"('station1', 14)",27.88,1,1454.64
Point2Point,"('station1', 15)",31.64,1,1554.64
Point2Point,"('station1', 16)",28.16,1,1654.64
Point2Point,"('station1', 17)",24.64,0.96,1754.64
Point2Point,"('station1', 18)",28.24,1,1854.64
Point2Point,"('station1', 19)",17.2,0.64,1954.64
Point2Point,"('station0', 0)",38.0,1,50.76
Point2Point,"('station0', 1)",69.12,1,150.76
Point2Point,"('station0', 2)",28.8,1,250.76
Point2Point,"('station0', 3)",40.68,1,350.76
Point2Point,"('station0', 4)",40.52,1,450.76
Point2Point,"('station0', 5)",41.16,1,550.76
Point2Point,"('station0', 6)",41.88,1,650.76
Point2Point,"('station0', 7)",41.6,1,750.76
Point2Point,"('station0', 8)",37.08,1,850.76
Point2Point,"('station0', 9)",45.56,1,950.76
Point2Point,"('station0', 10)",30.04,1,1050.76
Point2Point,"('station0', 11)",44.76,1,1150.76
Point2Point,"('station0', 12)",36.56,1,1250.76
Point2Point,"('station0', 13)",40.6,1,1350.76
Point2Point,"('station0', 14)",45.0,1,1450.76
Point2Point,"('station0', 15)",33.0,0.96,1550.76
Point2Point,"('station0', 16)",42.24,1,1650.76
Point2Point,"('station0', 17)",31.96,0.96,1750.76
Point2Point,"('station0', 18)",43.84,1,1850.76
Point2Point,"('station0', 19)",28.12,0.64,1950.76
Point2Point,"('station3', 20)",0,0,2000.0
PrivacyPreserving,"('station2', 0)",51.2,1,60.12
PrivacyPreserving,"('station2', 1)",46.64,1,160.12
PrivacyPreserving,"('station2', 2)",110.92,1,260.12
PrivacyPreserving,"('station2', 3)",42.0,0.92,360.12
PrivacyPreserving,"('station2', 4)",42.8,0.96,460.12
PrivacyPreserving,"('station2', 5)",40.04,1,560.12
PrivacyPreserving,"('station2', 6)",44.68,0.92,660.12
PrivacyPreserving,"('station2', 7)",53.8,0.96,760.12
PrivacyPreserving,"('station2', 8)",57.48,1,860.12
PrivacyPreserving,"('station2', 9)",52.16,1,960.12
PrivacyPreserving,"('station2', 10)",46.32,1,1060.12
PrivacyPreserving,"('station2', 11)",46.2,0.96,1160.12
PrivacyPreserving,"('station2', 12)",39.52,1,1260.12
PrivacyPreserving,"('station2', 13)",45.16,0.96,1360.12
PrivacyPreserving,"('station2', 14)",52.2,1,1460.12
PrivacyPreserving,"('station2', 15)",53.84,1,1560.12
PrivacyPreserving,"('station2', 16)",54.16,1,1660.12
PrivacyPreserving,"('station2', 17)",43.84,1,1760.12
PrivacyPreserving,"('station2', 18)",42.04,1,1860.12
PrivacyPreserving,"('station2', 19)",12.6,0.36,1960.12
PrivacyPreserving,"('station4', 0)",45.32,1,39.52
PrivacyPreserving,"('station4', 1)",64.44,1,139.52
PrivacyPreserving,"('station4', 2)",53.52,1,239.52
PrivacyPreserving,"('station4', 3)",44.68,0.92,339.52
PrivacyPreserving,"('station4', 4)",47.08,1,439.52
PrivacyPreserving,"('station4', 5)",41.68,0.92,539.52
PrivacyPreserving,"('station4', 6)",43.56,1,639.52
PrivacyPreserving,"('station4', 7)",49.28,1,739.52
PrivacyPreserving,"('station4', 8)",45.12,0.96,839.52
PrivacyPreserving,"('station4', 9)",41.56,0.88,939.52
PrivacyPreserving,"('station4', 10)",48.88,0.96,1039.52
PrivacyPreserving,"('station4', 11)",58.04,1,1139.52
PrivacyPreserving,"('station4', 12)",53.44,1,1239.52
PrivacyPreserving,"('station4', 13)",50.44,0.92,1339.52
PrivacyPreserving,"('station4', 14)",41.16,0.92,1439.52
PrivacyPreserving,"('station4', 15)",48.88,1,1539.52
PrivacyPreserving,"('station4', 16)",46.24,1,1639.52
PrivacyPreserving,"('station4', 17)",46.0,1,1739.52
PrivacyPreserving,"('station4', 18)",44.72,0.96,1839.52
PrivacyPreserving,"('station4', 19)",20.32,0.56,1939.52
PrivacyPreserving,"('station3', 0)",47.52,1,38.92
PrivacyPreserving,"('station3', 1)",62.96,1,138.92
PrivacyPreserving,"('station3', 2)",42.0,1,238.92
PrivacyPreserving,"('station3', 3)",50.08,1,338.92
PrivacyPreserving,"('station3', 4)",47.88,1,438.92
PrivacyPreserving,"('station3', 5)",46.4,0.96,538.92
PrivacyPreserving,"('station3', 6)",46.72,1,638.92
PrivacyPreserving,"('station3', 7)",40.6,0.96,738.92
PrivacyPreserving,"('station3', 8)",40.32,0.92,838.92
PrivacyPreserving,"('station3', 9)",43.52,1,938.92
PrivacyPreserving,"('station3', 10)",39.72,0.96,1038.92
PrivacyPreserving,"('station3', 11)",39.76,0.92,1138.92
PrivacyPreserving,"('station3', 12)",48.08,1,1238.92
PrivacyPreserving,"('station3', 13)",46.4,0.96,1338.92
PrivacyPreserving,"('station3', 14)",35.0,0.92,1438.92
PrivacyPreserving,"('station3', 15)",37.6,1,1538.92
PrivacyPreserving,"('station3', 16)",41.76,0.96,1638.92
PrivacyPreserving,"('station3', 17)",34.52,0.96,1738.92
PrivacyPreserving,"('station3', 18)",44.76,1,1838.92
PrivacyPreserving,"('station3', 19)",29.2,0.64,1938.92
PrivacyPreserving,"('station1', 0)",31.8,1,51.08
PrivacyPreserving,"('station1', 1)",30.68,1,151.08
PrivacyPreserving,"('station1', 2)",29.96,1,251.08
PrivacyPreserving,"('station1', 3)",26.12,1,351.08
PrivacyPreserving,"('station1', 4)",28.0,0.96,451.08
PrivacyPreserving,"('station1', 5)",30.88,1,551.08
PrivacyPreserving,"('station1', 6)",26.48,1,651.08
PrivacyPreserving,"('station1', 7)",27.72,0.96,751.08
PrivacyPreserving,"('station1', 8)",31.48,1,851.08
PrivacyPreserving,"('station1', 9)",30.76,1,951.08
PrivacyPreserving,"('station1', 10)",30.68,1,1051.08
PrivacyPreserving,"('station1', 11)",37.4,1,1151.08
PrivacyPreserving,"('station1', 12)",30.4,1,1251.08
PrivacyPreserving,"('station1', 13)",30.32,1,1351.08
PrivacyPreserving,"('station1', 14)",28.04,1,1451.08
PrivacyPreserving,"('station1', 15)",30.4,1,1551.08
PrivacyPreserving,"('station1', 16)",28.24,1,1651.08
PrivacyPreserving,"('station1', 17)",27.96,1,1751.08
PrivacyPreserving,"('station1', 18)",30.6,1,1851.08
PrivacyPreserving,"('station1', 19)",18.2,0.76,1951.08
PrivacyPreserving,"('station0', 0)",45.28,1,48.08
PrivacyPreserving,"('station0', 1)",38.68,1,148.08
PrivacyPreserving,"('station0', 2)",40.84,1,248.08
PrivacyPreserving,"('station0', 3)",45.36,1,348.08
PrivacyPreserving,"('station0', 4)",47.76,1,448.08
PrivacyPreserving,"('station0', 5)",39.36,1,548.08
PrivacyPreserving,"('station0', 6)",40.48,1,648.08
PrivacyPreserving,"('station0', 7)",36.72,1,748.08
PrivacyPreserving,"('station0', 8)",48.24,1,848.08
PrivacyPreserving,"('station0', 9)",35.44,1,948.08
PrivacyPreserving,"('station0', 10)",39.32,1,1048.08
PrivacyPreserving,"('station0', 11)",47.96,1,1148.08
PrivacyPreserving,"('station0', 12)",38.0,1,1248.08
PrivacyPreserving,"('station0', 13)",46.72,1,1348.08
PrivacyPreserving,"('station0', 14)",39.12,1,1448.08
PrivacyPreserving,"('station0', 15)",36.76,1,1548.08
PrivacyPreserving,"('station0', 16)",39.8,0.96,1648.08
PrivacyPreserving,"('station0', 17)",44.56,1,1748.08
PrivacyPreserving,"('station0', 18)",39.92,1,1848.08
PrivacyPreserving,"('station0', 19)",18.56,0.6,1948.08
GroupCommunication,"('station2', 0)",81.76034434124527,16.52,51.64
GroupCommunication,"('station2', 1)",101.83573112902862,16.4,151.64
GroupCommunication,"('station2', 2)",92.910270539305,17.48,251.64
GroupCommunication,"('station2', 3)",64.41179648612257,17.08,351.64
GroupCommunication,"('station2', 4)",46.585497188590864,15.92,451.64
GroupCommunication,"('station2', 5)",55.81454736939076,16.68,551.64
GroupCommunication,"('station2', 6)",48.633174200103305,17.32,651.64
GroupCommunication,"('station2', 7)",46.33958632543927,15.96,751.64
GroupCommunication,"('station2', 8)",49.86600566590148,17.44,851.64
GroupCommunication,"('station2', 9)",48.472497080432625,17.92,951.64
GroupCommunication,"('station2', 10)",45.68864763341236,16.08,1051.64
GroupCommunication,"('station2', 11)",47.02814134095813,16.12,1151.64
GroupCommunication,"('station2', 12)",46.090489828884564,16.32,1251.64
GroupCommunication,"('station2', 13)",48.05718462997842,17.64,1351.64
GroupCommunication,"('station2', 14)",47.45133167662418,16.76,1451.64
GroupCommunication,"('station2', 15)",47.91633342041515,17.68,1551.64
GroupCommunication,"('station2', 16)",49.16945113228704,15.64,1651.64
GroupCommunication,"('station2', 17)",46.58979269337475,16.84,1751.64
GroupCommunication,"('station2', 18)",47.06403282355759,16.64,1851.64
GroupCommunication,"('station2', 19)",25.430920763447094,7.68,1951.64
GroupCommunication,"('station4', 0)",85.79449916589296,17.04,56.92
GroupCommunication,"('station4', 1)",96.20952710968655,18.2,156.88
GroupCommunication,"('station4', 2)",128.1490383806424,18.36,256.88
GroupCommunication,"('station4', 3)",86.86000486063644,15.84,356.88
GroupCommunication,"('station4', 4)",47.77070162872081,15.84,456.88
GroupCommunication,"('station4', 5)",49.64402752797025,17.04,556.88
GroupCommunication,"('station4', 6)",48.08817201718131,17.04,656.88
GroupCommunication,"('station4', 7)",49.308125889881644,16.56,756.88
GroupCommunication,"('station4', 8)",49.22601670660494,17.28,856.88
GroupCommunication,"('station4', 9)",48.17459175361962,16.4,956.88
GroupCommunication,"('station4', 10)",49.68661892262625,16,1056.88
GroupCommunication,"('station4', 11)",48.85648251095311,15.92,1156.88
GroupCommunication,"('station4', 12)",49.97936022345013,17.16,1256.88
GroupCommunication,"('station4', 13)",47.8202551863117,16.36,1356.88
GroupCommunication,"('station4', 14)",49.417610450093434,16.32,1456.88
GroupCommunication,"('station4', 15)",48.97298585058619,16.12,1556.88
GroupCommunication,"('station4', 16)",49.54507823833633,17.32,1656.88
GroupCommunication,"('station4', 17)",49.86961830048177,17.04,1756.88
GroupCommunication,"('station4', 18)",48.28816125159744,16.52,1856.88
GroupCommunication,"('station4', 19)",23.584305826268675,7,1956.88
GroupCommunication,"('station3', 0)",77.74233693166886,17.96,46.44
GroupCommunication,"('station3', 1)",108.96834986784502,18.04,146.44
GroupCommunication,"('station3', 2)",80.77509777195628,17.4,246.44
GroupCommunication,"('station3', 3)",95.5957803421209,17.76,346.44
